6199,120264,3317,6640,5340,3027,4300,2286,2609
2052,3331,116181,6714,3359,3356,1498,2813,1279
4391,6586,4942,5902,3908,4719,9230,2805,1624
1237,3117,7591,7911,2396,3746,2989,5615,4045
32354,4178,1476,110516,4873,4257,3256,2029,1980
1209,2159,5574,3214,5642,5764,2888,3846,1752
3139,3310,219819,746,3935,5302,7539,3405,1275
3990,4451,2860,1248,3671,3725,6142,3983,1182
2900,116403,1445,4534,3768,2406,3252,2465,1528
4874,3271,15526,4820,3708,5711,5352,1698,2355
10287,6551,5211,3054,2991,4914,2697,1581,2615
2313,2295,116101,6358,6579,4406,3209,2255,2101
2343,2648,5578,4932,2279,2774,3726,2873,665
4741,6154,2800,1009,1600,3133,2104,1462,544
2110,5098,2681,10348,5303,1073,6917,2109,2544
56520,1745,59638,6194,9632,4278,3400,1880,114523
56284,10180,7645,3971,3174,3256,1806,3746,819
1611,10325,8197,3752,7218,3504,3461,4595,1506
1387,6402,118467,2361,6648,3273,3361,2803,998
1599,8389,7721,7628,13615,4915,4969,2793,1494
2006,5269,2792,1780,5434,5651,3585,1946,115536
2545,5860,4053,2284,6190,5812,111416,1795,4269
2341,9191,57398,10555,5331,2177,1558,2130,300
15055,4685,13000,4295,1172,1853,3334,1800,1186
9844,5391,9940,5636,3506,4192,2567,3173,492
2631,11564,10141,4389,4599,2244,3050,2080,963
9251,4513,3252,3836,8148,3484,3967,895,473
3249,122690,4711,3202,3182,3321,1058,1834,109745
2716,10612,3953,7282,111533,3533,2083,1154,110
3588,9392,3309,3059,9038,3405,2274,213,35
3598,1249,60028,4354,113915,1433,3108,1518,396
4464,6307,1905,8192,4839,112717,3217,2204,888
57252,7035,4260,4274,2304,3794,4501,1965,1302
1783,887,38849,6471,3615,5554,3608,113343,399
6908,2126,3727,10012,1333,4345,247,659,1906
4450,18604,4786,4296,114817,4104,114999,1669,12
8127,11659,5597,2613,3096,5005,3189,2028,1659
2226,9732,2128,118831,6665,4327,1930,2741,1483
4177,117277,3475,1371,2183,3471,3238,3220,1056
3558,13986,58713,1556,3889,2463,3450,1755,26
2354,6467,57254,4363,115756,3128,988,2155,868
4132,1903,3374,2395,5500,6472,1588,2213,110657
5527,3517,6116,3016,4627,2281,3768,3956,128
3374,10487,2637,113897,3295,3902,3815,2433,885
4520,6602,9127,2604,2111,4021,3482,2441,1269
4121,3998,1688,2256,3016,2885,1925,3455,1936
4484,4582,3456,5880,122968,2215,4068,1351,1345
3271,7802,1856,6516,4626,1667,3186,724,531
8442,7853,115535,1780,4590,2854,2753,1561,2632
1373,62953,2506,2213,2937,5932,4830,2399,222
2182,2921,3248,4934,114203,6378,5038,116857,1120
1843,4334,1390,6558,4331,4053,1203,1358,106
3279,3942,9006,4268,3121,2974,4075,2038,602
5621,2825,5431,9904,4022,3196,2164,1658,111312
3007,7512,9088,10191,4313,8050,2366,1697,568
5840,6220,1255,7123,5221,2360,3472,2975,1771
3871,4770,3572,8559,2277,117013,3679,3274,1360
3743,5670,5325,5330,3828,4672,4251,2500,2359
