4623,9012,9379,5347,3075,115040,3531,973,1336
4278,8553,3369,3965,3249,9272,2217,2248,2337
758,8547,4924,2865,3606,2374,3650,1990,3174
2305,1951,9358,2679,5715,3996,3321,4960,2528
60332,10526,8411,1088,1903,2767,6391,4212,2478
60858,56844,2137,4444,6076,4281,3323,2322,1995
2330,4310,4443,4525,2919,2757,3707,1356,1546
1481,119631,5399,3036,2067,1970,3758,3713,5196
1869,7978,2233,4898,111814,3854,7137,115434,2063
1070,5078,2975,4593,3220,4921,2326,2068,1977
3111,1092,8803,4016,2807,3484,3240,1301,1952
4120,1220,4032,3891,2499,2050,2056,3906,278
531,3317,4872,5748,508,2881,2233,2627,1435
4779,4954,1537,3884,4317,5603,2773,2828,1243
2999,6239,118292,1823,8019,2601,2600,1587,2247
59664,2009,5999,1793,7049,3609,2710,5755,1050
655,2364,3420,4883,5370,2232,1640,1594,1909
5793,2934,2832,4833,5232,3462,753,2641,532
4218,5577,5982,6884,6756,3323,5098,3725,2094
1573,2826,3738,3835,2904,4872,3391,2396,3072
2541,2250,1992,2367,3712,4385,1810,1948,1407
4224,16917,116635,1851,3759,1206,3564,2510,1384
1710,15351,10323,1618,10041,2918,1778,1956,114946
2922,7084,3562,2847,5055,5397,5840,638,976
6637,12245,2849,5372,2606,1376,227,2615,97
59585,1926,1967,3645,3952,3485,974,2294,2013
3562,6181,3780,113248,3303,1356,3957,1388,150
3341,4945,10593,4386,5067,5729,1797,2826,1383
2876,6156,2013,4540,2891,4608,3325,113382,539
3027,9522,1349,1732,2262,4451,4351,2964,2113
3319,6567,3574,4812,4870,5456,115210,1996,544
5242,3914,2996,8053,4127,3699,3671,1333,1915
5760,3013,3202,4802,4375,7209,3087,2748,110033
2298,119760,8703,6909,3409,2287,3929,1835,3101
2996,2873,4218,791,1982,1474,3091,23,453
3555,4513,3150,3586,4247,4597,4265,2370,713
2035,4093,2713,1837,1435,2490,1746,1908,621
2416,6945,6386,4672,6301,4922,2004,1957,113589
3049,115996,3957,2765,9044,6237,1067,1809,1473
4708,6639,11313,2972,7419,3644,3118,2145,1863
5680,3164,2185,4570,5526,3850,4083,1824,113978
3685,7767,4499,1884,2507,7013,3435,1999,257
6326,10008,4626,5761,3567,4151,3096,1669,115585
3470,6863,113004,4112,118211,2337,2533,2610,405
3152,5878,5125,4307,4523,4271,3004,1270,1231
3302,16239,6687,5776,4602,6701,7061,1356,1306
1627,5600,6212,5265,1410,4920,3145,3164,111315
4168,1187,4135,4044,5798,5148,5715,2731,1632
3412,7818,13172,16607,14895,3293,2462,112492,3335
57744,4241,3615,8177,2738,2209,3743,1162,1495
4958,2927,2356,116527,1173,5831,3105,1756,1784
3331,118486,1230,5792,12943,2597,3319,1817,576
3922,6555,6937,6198,1918,2307,3238,1088,1226
1462,2846,7906,4234,114845,3755,3363,1463,1768
50392,3402,5211,2437,4595,1913,5684,2881,3026
2672,4396,6139,1808,121663,6373,2723,1510,966
1570,2479,6849,3971,5337,1612,2255,2117,970
2907,119389,6834,2866,3180,4120,3608,1750,916
