64264,3977,6333,4851,4510,3206,4388,2291,770
2959,4394,6264,10378,4405,3846,2363,2853,3102
5310,4153,2087,1847,4649,2239,3019,1695,2555
9294,6006,5758,2981,118433,2874,2986,2452,5204
5222,15389,128361,3283,1685,5936,3020,978,1978
1335,10775,1940,3936,2967,3724,1748,4287,4523
4340,6019,6188,3851,8617,1277,1385,7740,1870
2968,5714,4085,4240,1505,5720,2878,4153,423
3010,7402,2420,5681,3527,6035,2214,2852,1852
7269,4264,2641,1926,2304,4120,1952,110120,2134
4343,5208,10287,4788,2094,5328,3033,2590,109862
3827,61107,117119,4839,4128,3280,5490,1812,843
7846,1825,3069,3565,121062,10861,3050,2359,219
4585,4047,5587,57873,2247,1222,3298,3967,2878
2811,4144,2880,2358,3063,5264,4776,4387,1297
3425,3272,4029,3911,113510,3644,3048,113647,2234
5442,126468,120584,1736,3109,5545,4494,111386,3117
2682,13353,5884,1472,2979,4511,2274,2044,640
60882,119003,7783,9719,3662,3073,2453,2556,1165
5042,5043,3406,8776,1937,112766,4017,3373,1629
3212,7858,2840,5025,7595,3020,4359,1014,333
4260,4213,6385,2100,4486,3312,3369,4314,412
6464,7090,60370,5063,1119,8372,2644,974,196
1789,112421,7516,3366,5951,4981,2458,2298,1499
2185,11715,5216,5913,115433,3829,3845,395,1442
6030,3938,4356,5113,4429,3928,3214,1529,1471
6230,118739,57538,2913,4238,4200,2185,2290,1808
3120,9482,5896,8008,2582,3363,1008,1743,1693
7579,5621,3055,6319,4162,2275,116709,2931,987
3023,11144,6722,6483,8186,3862,5663,1563,2377
7354,11006,10031,3407,3688,4609,2152,1371,44
3014,6692,2185,5773,2457,3544,3115,1023,2514
1684,8856,3681,4801,4082,4245,112200,2025,292
3443,6636,4302,7357,12041,1628,3467,1783,111130
56392,8766,9741,5586,3040,3015,6001,2779,922
1250,6254,3804,7587,5153,8525,3171,1175,1082
2573,4045,3087,2631,3740,1249,3546,2883,106
3389,6632,2375,2293,8152,3570,2112,4592,1679
2122,3647,4878,9827,1915,4808,3289,1889,3470
4623,3832,4187,5768,2979,115937,1182,989,304
4557,2448,128945,4520,2665,2476,4484,2008,115308
6885,2355,8417,5503,114776,7358,1796,3159,1542
3649,9570,7160,4467,2586,3071,2471,111604,2612
2666,13994,2781,3234,4202,3316,1108,1725,1138
7165,14381,8229,7905,8662,116751,3781,1849,1082
720,6140,3374,2039,1702,3598,467,2221,1514
6719,6172,5272,1206,1154,5578,2074,3128,544
4884,3226,5218,2737,117810,3220,2855,1402,2921
2180,111858,7639,6538,4888,2583,1986,1311,3
42898,3177,6740,3094,1977,1855,2283,2478,213
11368,2748,3564,2288,13290,5497,2227,2517,129
5561,4040,21742,11725,3938,3286,2504,1941,115701
6149,8172,2922,3433,1828,3005,3230,4542,114386
1640,20094,6038,6879,1979,2005,1226,2286,1339
58629,2110,6649,6729,3072,2399,877,2357,769
2216,111850,115059,1543,4382,2548,6390,3722,2073
7043,2679,3425,5524,5847,1867,4175,110829,2032
1898,115761,1483,2220,3166,2008,3605,1856,858
