6290,1539,3414,6360,2531,5444,2109,2362,883
1058,4473,2665,3342,3271,3982,2629,3874,1686
4478,8971,3334,10423,4476,6654,3032,3379,110783
1565,8977,6502,2062,2922,4129,3360,2853,2400
31524,3451,1706,7059,2325,3615,1551,941,621
2701,3879,5431,2917,4194,3472,3264,3308,2171
3597,15633,5740,57840,2782,2594,3420,4729,3367
59347,5619,2133,3312,9256,113146,3021,1664,1686
5270,6369,112954,3672,9376,6087,3096,2666,1560
6725,5772,4203,2372,5071,115981,3690,1547,109730
1473,1147,7880,3897,9895,1635,2953,1596,985
3023,85,8082,1127,4189,1998,2484,4557,1201
479,1288,4223,4007,1695,3233,3215,2005,1312
1334,5284,2157,2906,2464,3865,110736,3619,1871
1971,4685,59301,2588,3797,2398,3275,1998,1330
3466,123193,364,8682,117336,6350,582,3423,894
39945,1230,4939,3412,3956,6516,5377,2278,113821
1571,8877,1728,4061,3401,5407,1787,4172,1579
3244,1967,4430,60587,6785,5828,3211,2070,1970
3815,6295,5582,5267,2779,6966,4662,4208,3756
2159,19410,6216,11687,5027,114623,2358,2712,1458
3524,8204,6427,112758,5599,3215,2668,2442,776
58012,5789,4705,4582,4572,3161,2404,1338,1100
11692,2089,3742,5692,4616,6043,1794,1988,1234
5857,8914,112370,2904,3048,1987,2499,1596,1194
3545,3722,5114,3901,3830,5779,7231,2169,1399
3898,7587,5239,5435,4890,2925,2647,2653,1421
4737,15893,4854,5169,9598,4177,3067,2928,563
2167,7133,2521,10285,7730,4533,3349,2316,269
2569,120718,8921,9090,1857,6329,1038,649,3349
4275,11961,12874,116744,56762,1979,5042,2324,666
4245,8029,4406,1873,5067,2860,2766,1949,157
1360,1096,1889,1849,3577,4390,4055,2021,156
3456,1860,3353,4599,9588,3850,1849,385,1353
3813,9014,6443,4043,113419,1783,4236,2770,887
3429,4912,6079,4400,2002,3024,4421,115943,1202
2681,2908,4841,5713,1815,2623,5051,4396,855
2376,7739,3612,5262,4898,5041,4579,5132,3229
3993,4418,4621,1195,3196,2041,3347,431,2162
8242,4916,4147,113037,5332,4291,3672,2269,113613
1429,2260,5100,2711,3974,2182,114454,1670,2166
2435,3854,6417,7893,565,4100,3390,1887,1777
3224,3956,9309,4794,2888,3326,2470,2912,189
2657,8308,702,3082,3764,538,437,2732,672
4203,59882,2363,4924,4527,3593,2512,1458,707
2859,9104,2294,4652,6157,2109,1819,2788,2054
2127,12413,2290,3232,3013,2720,5768,3822,1586
3537,4326,2816,3235,1622,2321,2312,1110,1189
3111,4120,1218,2607,927,2476,4566,2562,383
3623,116050,5656,7007,2734,941,1543,1458,1822
2483,7989,8227,2789,6637,2995,1268,2362,1500
58801,116416,56478,4336,3234,118845,4200,115653,949
5406,2796,61173,111467,1431,2172,4008,3851,1758
5602,3158,6621,3435,3184,4125,909,1717,1184
3132,119203,3302,11260,5386,2400,2990,1089,960
6227,12955,6979,3982,2212,1071,1566,3911,1797
56576,7555,3642,3566,3799,3453,4808,2060,110961
2697,59768,3701,4851,4418,3406,3544,2257,1483
