5532,5394,4063,3819,3450,1643,1889,2506,421
1760,6235,2337,2288,1598,3289,2732,2465,110961
2638,3877,3919,4905,4987,3144,111600,1282,4295
4282,5904,6104,4326,4154,3743,5719,6377,2318
6136,4619,6692,3046,3454,3099,1158,1305,113506
40698,4896,9108,4632,2811,4031,3824,3824,4209
2404,1590,6078,8263,3715,4189,3374,3545,1616
4054,6850,2324,11066,1358,4843,1467,6694,2831
779,7353,3023,6336,7168,1847,7379,2947,2452
2678,5575,865,3383,3834,4163,8027,2296,1174
60379,5123,60853,5991,6557,3439,4765,1494,1084
4224,7662,2745,3244,5706,1933,5597,2802,3061
3600,7582,4508,117135,4363,3257,117393,785,1874
8741,6901,3192,5255,2496,2163,2507,4055,668
2162,10175,114019,4098,7112,1127,2326,2655,1041
370,1477,498,3236,5653,5168,5011,2095,1755
4404,5535,5855,5894,4627,2418,2912,2915,8384
4267,5895,6544,4000,3316,4254,2815,5441,116277
2598,4870,6773,2742,2972,11596,7026,2375,1160
4363,2656,5533,3970,5064,3973,3128,1664,612
21977,5367,2013,6334,3030,2026,2891,3776,2129
3232,1871,32038,116883,3013,3834,2975,3529,1147
4102,3170,2388,4844,4629,2691,2800,1033,113722
6203,1724,4074,2923,8381,3905,3669,2891,704
4054,3520,4125,7566,10253,110643,4849,1505,2020
1448,4520,1731,2665,3847,115683,2651,1704,1606
319,10476,8379,4527,4683,2379,1433,1449,1823
3830,8601,5294,7963,4026,1306,111616,2192,1281
8432,12788,6720,2565,3904,2636,6222,333,82
64575,5014,3208,7967,1489,1137,3235,1394,643
1463,4687,6752,57149,7724,2601,7094,165,114911
6529,7454,7875,2619,113459,3560,3998,139,1009
896,3111,6653,7935,3048,2999,1793,3056,1690
2369,7549,2325,2424,2117,4997,5088,1186,4939
9377,5785,624,2716,6601,3667,1723,891,1360
2951,4973,1874,3001,4348,2264,5263,112316,719
2855,2083,8116,4321,4524,119225,3994,1388,1656
1556,3136,6811,2084,949,3560,4944,1472,721
2074,4129,3769,3832,1918,5641,2797,1069,2549
4637,8860,3613,6074,4867,1220,941,1488,1730
2354,5317,6833,3128,2279,3889,2912,1128,1003
8327,6972,8545,3478,10450,5079,1778,2131,481
3534,4092,3236,2415,6432,2181,2564,2530,3156
6945,62736,3758,2351,2175,3341,1693,1960,110516
2420,10013,2462,4202,2379,2093,1240,114370,114369
2247,10412,4876,4230,3960,3703,1007,115471,550
4864,1873,5843,3827,3610,2723,2141,3167,2587
1605,5510,7398,13653,113258,1536,2860,1175,948
4883,2315,8693,3734,5448,3286,119279,2740,1887
3203,8492,4718,4244,112742,5252,1216,2490,1176
3377,118863,2503,2647,5421,6546,3595,2819,594
1219,112315,3809,4006,1714,2467,3918,1915,1290
4025,9303,2471,2588,3286,3149,3228,2343,501
7715,2247,10518,5109,3325,2514,1520,1532,2781
2321,111845,1917,5341,9009,2788,2366,1634,2009
7848,2494,4770,4056,4089,1419,527,2138,1728
60309,7198,7478,6825,5360,5713,1929,2786,2292
4704,3486,117097,2971,5765,3680,3054,2797,488
