3371,7717,115058,4677,2698,2144,3479,3136,114026
3543,5603,3443,58083,58005,2243,2442,2380,1278
2142,5889,5726,4138,9470,3630,3258,3176,1525
4923,7389,3707,5600,3033,4622,2411,3358,2072
4204,7575,8058,4407,3642,2572,1421,110165,1277
2191,3413,1803,8906,5508,111176,11445,8160,111321
60075,4019,6836,2890,3425,3402,5045,110914,1901
4686,3160,2548,2124,2298,2989,2526,4300,109934
4660,9914,9210,1991,5168,5507,221224,2781,491
1949,2951,1710,8036,3868,3802,6572,1489,2417
2613,2879,7994,116721,1515,6088,3965,2626,109820
2701,8708,2833,4323,109357,5112,3557,2700,1930
55511,2967,4748,9130,9147,3177,2100,2129,4303
2339,11877,4828,4464,4082,571,4193,2212,3067
2663,3629,118653,3174,4811,3904,1528,3719,3002
3679,10020,3383,2177,2673,2914,280,3328,2172
3921,2872,4179,4995,3739,3291,2157,1946,2836
4382,3155,4727,2262,5949,3981,2528,2206,1321
2654,12422,5126,113317,113499,4844,4303,904,3072
4536,1371,61601,3233,3475,5478,2541,239,1013
3303,6295,9566,4040,3987,3538,3504,2767,1205
31492,8195,4115,6312,5436,3754,2772,2236,427
4781,8902,5155,3140,8209,2272,3533,2420,1281
2275,1941,5342,3790,2152,11455,2700,2941,864
4514,16735,695,2994,10999,3704,2738,2683,565
2448,1477,112478,5246,1139,928,4274,1104,517
4025,4000,8089,6999,4299,1424,5108,1608,266
2583,2815,1920,5966,3099,4613,2431,1178,3333
3462,4616,3075,113807,7489,3869,2503,2133,529
1555,4242,5281,2847,2785,4429,1438,207,865
1852,6927,6512,3536,5784,117621,1852,2126,1135
3451,9029,10112,5951,3328,2117,4344,175,631
4719,6849,12038,3884,3175,4569,4434,1030,110318
2877,3252,2329,5188,5114,1435,2466,3071,1200
3539,2634,4694,5244,2281,3463,1861,1454,978
1882,119224,888,1804,4668,1733,8642,2188,1538
55733,3405,7073,3971,1762,2082,1581,2301,375
966,2898,6757,1230,4602,2670,6537,805,977
2939,6872,7187,1641,2924,9096,4560,4895,3543
4923,7444,4808,4309,4384,2987,771,1833,603
1780,9968,2285,4691,3213,3740,3582,4358,1685
933,8386,4816,3621,5129,3776,3638,117348,2026
4286,9963,9153,4327,5633,2682,3853,409,821
61915,6145,3929,756,1279,3758,2279,1590,523
3973,7379,1954,4452,691,7081,2728,558,283
2396,13968,14633,3504,7457,6937,4459,3151,870
1575,4977,6497,7092,2213,6219,3411,3842,2399
16289,12342,6155,2480,121826,2935,1600,884,1498
1386,3041,7074,1438,5221,1759,1194,1484,1465
9032,5865,9714,10918,6487,1865,1202,1358,2961
1394,8292,6461,116405,1978,8603,2695,1315,995
56545,6730,1358,3133,4964,3261,2066,2734,2150
7863,5181,4548,5025,2596,8989,115858,3426,1372
2046,13743,10013,4685,10986,115950,4056,2489,1858
3199,14460,4150,18164,3383,2389,2484,933,1609
2706,3314,17467,7688,3825,4741,1537,115140,111
5221,4090,3181,10599,2443,3768,3728,111948,226
3899,4563,2211,6289,4228,5231,1941,3572,2572
