3696,5938,4118,3863,1948,3946,2086,844,900
9563,2573,4118,4417,3813,112234,3405,3081,2572
1728,6150,4026,3609,2757,6295,2589,3731,1342
2926,5142,63051,4297,2743,4562,3002,2873,2507
8467,5437,3962,1143,2073,1723,2247,1099,1962
2996,4101,4198,3119,3188,4573,4342,4121,2882
3005,13623,6610,2312,3697,5448,1921,3941,3267
4327,4360,1561,3587,1539,2275,7893,3559,1793
1071,1927,5944,3149,2221,3142,5086,5667,14
3113,5702,4754,2009,4463,4643,7341,3258,2275
1727,8285,10327,10263,114354,2589,2127,126300,2558
1769,1853,5512,6906,3477,2934,2863,1053,1533
3602,5931,4237,8498,8130,1479,1045,4688,657
2297,58884,11247,3614,117801,112186,116787,1481,843
2493,5089,5021,5389,5851,5036,3447,4008,3197
3211,8940,2605,3150,5440,5261,3126,3917,1265
58243,2351,6450,2714,2528,3769,1975,3362,1178
2094,4108,3140,7435,1579,6385,2785,1110,2122
5202,9436,3767,811,2469,3755,3304,2429,959
2041,5500,1430,3674,5833,2738,115410,2947,885
5401,2510,4296,2186,7696,7471,2953,3615,2818
31807,5808,2769,3827,2167,1651,990,1932,999
5203,16461,6630,2937,3960,2169,2102,1998,1353
2867,3353,2116,4539,2495,2259,4164,538,1636
785,2207,6295,11224,3990,4822,2211,1742,613
3219,7886,61775,2599,3448,8833,1990,2471,859
3500,2281,5659,118031,4800,1799,1218,1626,207
1325,10700,112083,2545,3946,5031,6056,2525,1428
1609,3897,7234,4469,6504,5328,3105,115833,907
1498,12689,3651,4180,4960,3527,6845,1552,5
2939,9765,3282,5599,6508,3984,2780,3159,1092
2615,3243,7149,4956,6243,4838,3636,2358,376
2103,13432,6732,6032,3095,5231,3076,3045,482
3012,1403,6324,6656,5788,2396,116808,109704,112607
2820,5121,7824,5865,6680,4346,3641,1903,1173
6360,6064,3699,4005,6557,1967,2426,3342,932
2878,7030,2666,5918,2415,2633,4291,110844,2896
2293,2729,11087,3016,5814,112067,5839,2180,865
9307,8204,3080,2206,5517,2741,948,3041,2428
59434,11303,59545,5602,1822,4224,3252,2712,1116
1854,6919,1763,6223,1818,1847,3212,5520,114632
1974,121630,7611,2817,7565,13064,3778,5699,2940
3396,3071,2492,1703,3244,4161,1906,3256,1117
6059,3507,2793,3840,3789,3555,2996,117086,665
4328,15085,7292,3648,3004,4546,2668,1572,111470
1565,3404,1219,3258,3943,6582,2031,1989,2127
1084,11554,4016,5677,3015,3961,1884,3026,1040
5853,7484,8109,1586,2043,2874,2664,3390,794
3507,5125,3944,3637,2801,3420,1848,751,116135
39482,5179,5549,7433,759,19484,1737,2562,2053
1347,5683,2922,4386,3882,4756,2541,2011,115194
1252,4238,5591,3172,4697,4220,2191,1678,2728
42823,6880,148,2022,3791,6561,1435,1578,1937
2678,1421,4782,12440,4014,3053,1743,2233,557
3568,110284,3813,115765,2996,5416,176,1381,1481
2421,4421,7217,6075,3120,3142,2861,3712,114776
5367,2967,3364,2475,3135,5163,3086,3534,956
3808,8280,4415,2583,4738,613,4100,1866,2644
