2238,3739,6168,5260,1347,4635,3035,2134,799
2686,9231,3539,114539,5592,1848,3096,5384,2192
6223,3805,3233,8839,5759,4949,3443,1930,1682
1457,6847,1857,3794,5232,4935,4660,221764,2876
9599,123375,6613,8323,2963,2358,2346,2308,6425
2091,5292,936,2219,115547,7515,6217,3923,4805
653,6412,1401,4090,3587,2995,3899,3501,821
5807,19521,6487,9229,4146,2757,1640,191,1512
4113,6340,6965,5659,2462,3756,2638,1358,3185
5426,5648,10605,2484,1133,3545,1715,1348,116528
2945,2688,3666,6663,1975,6163,1963,4139,2050
60614,5234,4057,5504,9286,2728,109825,2693,1981
3375,5492,6306,2798,5558,7155,2835,2626,2597
4153,5418,3443,4700,4321,3447,3934,3117,3367
2507,1925,1930,6896,3541,1657,4396,2919,1533
2404,4995,4173,7768,3717,2169,2646,3770,445
3654,4457,11448,944,6240,4599,3147,3944,869
3838,3178,4062,1659,1087,3727,4371,2840,1406
765,6373,1352,514,3089,5528,4753,115645,1884
1371,968,9559,4259,10509,8494,3629,1562,1682
2303,2263,2991,5377,5715,5371,1726,3775,3362
5136,6789,7318,4907,12916,4420,2982,2368,161
2134,3648,5916,4458,7129,3842,3489,2203,1319
2204,2156,3122,2271,4593,2613,940,223087,677
2924,10413,1957,3418,4255,1472,850,2565,137
1619,1902,4910,2987,1246,3823,2820,3260,1847
5582,5335,1009,7808,7285,4708,3565,6585,912
2035,6491,6811,5819,308,1848,1354,1093,983
3054,1191,1562,6819,5562,1872,2743,1088,491
2251,1304,3237,7615,3210,2208,3210,1257,2119
4730,3601,3292,5979,3282,6664,7551,3932,1142
57922,2933,4247,7683,7228,3902,2808,1546,13
1831,5689,5525,6065,3954,4235,4564,2290,2135
3986,3495,4353,1799,6917,3933,1552,2630,409
6674,5925,11717,4999,3402,3567,2877,1478,962
1806,7782,7258,4831,5694,7941,2805,3333,1210
5451,6441,10581,3933,4035,1786,2562,1415,877
3733,14615,3111,2955,1865,4097,2729,116987,1216
6208,11582,3724,2783,2227,5732,3926,2919,1561
2457,3183,5812,3975,2860,3022,1858,1840,191
1373,6996,2332,13056,4763,1981,662,6619,6569
3825,2056,2423,2801,9166,3449,5709,3896,4
9490,1713,5639,11154,3013,2865,2870,2286,111071
9002,9483,5765,6735,2719,2765,2918,1409,1299
2985,3250,8143,4409,6714,3495,1595,2277,692
5900,2938,3100,7655,2674,1703,14970,2562,4771
4980,4477,2485,6499,2288,1073,7307,1281,2598
3013,2275,2876,1692,4184,7853,1522,2167,128
484,382,2934,4753,2048,2726,3250,2552,2007
3294,46343,5579,8504,3453,1218,2918,1837,1722
322,6053,5698,2567,3296,2463,2916,3898,4452
4483,5175,5397,2598,4776,2203,3704,1451,860
4946,7012,10451,9036,2580,2878,4885,2465,401
5744,9569,7799,6838,5893,2013,3552,2894,1015
3491,6338,4295,3457,1400,3894,3647,2502,1903
3042,7780,2790,5468,3939,1741,1162,2227,813
1994,17131,3464,3726,4674,4876,2679,2180,500
5341,6845,9815,2738,3360,8203,5875,1390,754
