4638,6610,5379,2236,3144,1951,1179,2106,1464
1929,6988,3294,1817,4867,6659,2748,4199,2028
1421,4139,6635,4788,2381,2608,1788,1637,1285
5671,1630,3048,4879,1572,5663,2768,2632,2522
5169,16295,117142,6069,1566,1822,1018,2156,411
37024,3407,2433,7742,6321,2888,2856,111709,3415
3434,1405,3148,5191,2125,2712,4046,4103,301
2302,2172,3893,2565,11282,4730,3339,3455,1664
1017,2802,3012,6191,4569,3354,4863,9270,2305
59534,8508,113249,115842,5468,6581,5173,2170,2108
997,3911,10906,2720,1757,4096,3242,2035,880
2284,7079,4208,6786,5621,1608,2827,891,1491
1292,2960,7432,7721,6891,2501,2923,1960,3116
3532,2677,4285,3506,2732,118975,3753,2548,111762
1062,1161,6171,1429,2479,7186,2053,4822,1625
279,2511,6892,58599,6048,2282,3594,3017,1247
5779,4012,61309,2735,8654,4881,5846,116717,2689
2387,120135,3941,7489,7866,5498,2766,5007,1270
1959,2728,6127,3797,5076,5136,2844,1355,1891
1730,4720,5312,710,2962,3526,6664,899,1318
18233,6737,3387,3686,3834,5763,2987,2502,2238
65558,66752,3950,4832,3651,2401,4075,2540,1208
4745,7615,3515,4500,3949,5486,1774,565,402
4250,5458,6593,2016,1914,118366,2905,1690,66
2180,3037,4455,7002,7063,3489,862,1779,789
2017,10098,2843,5524,5268,117657,3891,3162,563
57487,4108,9202,409,4176,3355,4013,1897,1155
1829,2158,9357,2606,7967,2729,1569,1897,942
2521,6226,3790,11373,5188,3580,2444,1150,350
3628,5999,6231,3011,6917,4540,2179,116296,94
2106,7768,5037,4450,3549,2557,3927,1515,114830
2333,6011,4359,1678,5089,114094,2576,3409,110229
39179,8504,6844,4712,6194,7152,2103,992,188
5024,8855,2001,4194,8616,3990,2107,2861,46
2654,14288,7890,5880,8617,872,6073,1161,1846
3352,123206,3494,9417,1295,2813,3307,2214,607
1946,16123,1802,5486,6905,3971,4586,1150,1298
4090,121435,2666,570,3870,6682,3675,111076,110522
6272,4565,3657,3982,2959,2447,109443,113419,669
10317,8411,6231,3323,4196,6095,3336,3305,462
7152,9565,6324,1496,3069,5213,4190,595,3115
3406,9173,2652,1679,1501,3570,4096,2343,260
55511,2849,3392,4118,4649,4549,2458,2911,110756
3141,2035,7857,2221,3504,4249,3219,924,1011
2881,3243,114797,3235,2089,1150,6011,1555,1136
4143,4792,2865,3049,5072,3650,2068,983,110998
4937,7802,7011,11514,3911,3843,2849,2185,981
1513,4054,5253,17063,2118,1826,1857,118282,773
58220,5382,3491,2005,8483,4042,4922,2184,1770
3311,2100,11426,3745,3213,4624,2194,505,2419
3135,11475,1695,4211,3583,2648,3011,2166,1154
5899,1681,3321,6721,2727,3430,2839,2620,836
2607,143323,1345,3035,1854,1773,3737,1764,1416
2110,6425,1305,3495,3247,3003,112343,2588,1283
2000,5023,9439,9599,5024,2912,2875,1099,1817
7951,4875,5038,5991,9130,3864,2143,2477,1890
2121,2277,6564,5911,643,4664,3279,2651,313
4037,3887,3638,2531,1763,2188,2249,1781,623
