5759,11040,3957,2301,2200,2137,1817,1754,877
2463,10139,2127,5890,4852,3132,3793,1709,2005
3372,3621,1992,5603,2020,2517,3878,7981,736
1475,2366,4856,7629,2735,118148,2341,1818,3187
3814,8840,850,5637,2899,933,2450,3453,2319
2010,1161,4302,6946,6587,113375,6031,2094,2825
1462,5145,8405,1745,4092,2834,3066,1809,263
3410,5465,5817,4763,3300,4433,5838,2309,2249
2423,1751,2576,5669,4576,2491,2690,1897,1951
3222,6009,6047,8676,872,4607,2231,8769,1661
2409,5455,2670,3216,5280,2613,1148,2332,1556
482,1361,1319,1513,3651,2562,2000,2631,2553
4785,2427,6597,1409,3804,2286,3910,2708,1461
1032,4494,6293,6534,2186,2777,3781,3773,3188
6000,5441,5587,6936,3976,4793,2424,2130,231
58025,1924,4583,7618,8640,3042,1518,4180,492
3973,1174,2481,4430,2212,2613,3979,1946,339
5725,6375,2832,59489,3977,2806,1938,4104,2128
650,15112,2674,5259,4633,2201,1376,7735,1000
6352,3971,5377,3102,2758,542,2400,2109,1552
2272,9752,3129,1168,2694,2802,3546,1811,1573
6117,8928,1725,113339,6581,3552,2477,310,33
3234,7381,4526,5815,3531,4640,1841,111561,977
1931,6391,4641,8837,7105,5096,3653,1170,704
5416,3448,11369,3623,5808,2108,2154,1124,270
3391,9023,13992,3068,2703,1778,3670,1498,753
4722,4342,7865,3715,5965,2225,869,1614,1142
60322,3643,124065,2995,6766,116998,1279,3960,81
63015,8337,6560,10302,112902,5001,2578,114528,789
2647,9723,7278,6062,2863,2857,2655,1350,326
56502,4111,1835,3849,3518,4196,3381,1784,1395
2999,3251,8059,117421,4515,3085,4112,1173,1913
4785,7380,7442,3419,2577,1921,5133,2014,898
1182,7674,5853,4938,14318,3033,928,1086,482
636,4585,2607,5630,4088,7097,3651,1986,570
2558,2984,2784,3483,61703,3310,2705,1880,949
58988,112078,1823,4715,6398,6031,4531,111652,3499
3256,4696,8062,4438,2256,2292,4508,1676,812
4547,5563,3157,7290,3444,4396,2253,4072,2096
3780,3826,9645,4074,112386,3357,2474,2410,1193
3099,6514,1181,9234,3163,4321,781,3638,558
7793,4601,4645,1008,3352,4124,3242,1564,2275
57899,4163,4851,4530,3517,4796,116809,1800,598
8930,118070,6103,59716,3423,5185,3153,1343,1255
2716,12778,6421,693,4357,5842,3383,2892,2949
2678,1897,2385,4229,113759,115997,114489,1633,1260
61827,3832,9077,3283,119043,3611,2920,1836,1753
2149,2513,6621,5043,2972,2344,113667,1685,790
1777,13663,3593,1539,6178,1585,2855,2635,1505
909,3807,8476,3276,3864,2319,4287,2968,1836
4976,5271,2516,9207,2405,2065,1685,3391,114784
2439,9254,6049,8403,3367,1147,110936,1899,1646
4098,6556,6544,3687,1847,2998,2449,109934,115581
5961,3962,6745,3563,2001,3443,824,1814,839
3509,112511,11743,3425,2929,2011,356,3495,1039
3034,3031,4795,1361,5106,4617,5131,2127,2017
1896,4582,3760,6125,11596,5714,3092,3085,424
4592,2314,7080,2188,4222,2927,2813,358,1644
