3412,9202,4979,5506,4872,4406,1813,1595,624
4306,1698,4242,5549,4797,5240,9984,5180,2014
3706,1729,5594,2869,5125,115740,2555,2520,2836
3570,3042,2871,3021,5609,5116,1832,1953,3635
1176,1355,116313,1037,12091,3528,2856,636,3107
2133,3762,951,4876,5192,2322,3318,4022,1911
58026,3100,3714,2190,7550,4489,114267,985,3516
6113,112955,1207,2927,3805,3666,2312,2675,1301
57139,2739,660,4866,2188,2863,5815,1995,1269
3275,3326,7583,1851,3753,4013,3007,114929,1274
536,4700,2262,2350,3105,3444,3345,3175,1289
3706,4118,4275,3330,2964,7272,3110,3109,734
3163,5175,10536,2562,4630,3154,7025,2532,1489
2986,7756,5204,114749,4920,5393,4166,3586,1956
2367,6019,5793,7153,2231,585,3411,4237,1480
3333,8077,2727,3728,3541,4749,2166,2232,3089
2353,4740,7768,5136,6347,2751,1642,3265,1381
1443,1887,3314,5584,2803,5488,5051,1257,3301
5824,7037,5505,4023,4053,4579,2831,769,860
975,6146,2147,59440,3317,111743,4678,573,116
18312,4107,2763,5139,2374,7559,1635,1850,926
2918,6225,6474,8669,4022,2437,2552,2151,2611
3390,4065,3406,7986,3559,3391,593,2899,1205
1594,116628,4202,3036,4155,4098,1445,1561,1235
57695,4226,5567,1896,1734,3717,4471,110789,2278
2242,3570,2366,7147,7193,3515,3416,1525,1301
4702,3338,2663,7063,4319,4712,1835,3241,1634
6493,2762,60321,7183,6348,4042,115274,2401,992
6325,4541,11154,6651,2226,5740,2681,596,521
1049,10784,8264,6082,5076,4690,3110,112097,927
57569,3908,5774,4990,4733,2719,2935,1818,686
2643,9005,5787,5514,2473,3395,2899,3856,309
1687,4955,7221,5508,2529,3213,2141,2574,1180
2291,4135,11646,4377,4179,7100,3087,2626,1099
2281,56046,4271,3775,12034,3866,3959,4193,812
1302,7669,11451,2552,2242,5370,5246,3950,1152
2091,6249,116434,9266,1996,1736,3376,1783,1726
2241,13058,10125,4938,5000,2235,4296,5034,1159
5185,6579,5434,4350,1928,115317,117205,2493,1555
58576,9955,10105,6575,2261,1791,2418,558,1630
2414,4920,1714,4020,1217,1853,4024,2606,137
5943,8799,7051,4132,3993,5550,3950,1103,115203
2374,4450,5222,5181,2182,1599,2641,2702,110595
9500,5098,4428,4946,2311,3393,1943,2483,110867
3293,4764,6880,8213,943,2730,4619,2280,446
3228,759,2461,9233,2543,5735,2731,4578,135
5687,3541,116091,4578,2996,5217,1978,3116,2030
1996,7012,2579,2037,3778,2498,5133,2924,1493
8470,3377,2081,3241,1055,3445,4000,1868,1597
1378,3395,8675,6402,366,3931,4974,1951,3587
3883,10552,3372,2493,5815,2455,3067,1647,675
13895,2610,11616,14148,7579,5727,1635,2705,1328
1694,3245,4807,3581,2034,2776,4217,962,1286
1385,2684,3601,1612,2740,2939,3197,1390,52
2364,558,2462,2783,2777,2715,797,1956,1003
5178,6554,9064,2592,2662,3965,3563,2267,975
4002,4410,5152,2934,113378,3926,751,1699,809
2428,7681,4919,4357,5008,5114,2661,2148,3572
