6274,8001,4761,5776,1575,1058,2280,1151,1196
4646,115133,3161,3577,4892,4017,3432,3359,1494
5729,4735,1577,4229,2531,2972,3139,6540,2440
56578,2918,5215,3141,2569,4365,2763,3145,1811
1543,7593,5765,4064,856,2951,2150,2677,1055
3390,4975,2502,2359,3815,6232,4245,5527,4562
1964,112752,1788,2062,2021,3512,4634,116309,2205
7200,6286,4589,5037,4233,3518,115168,486,6573
4084,4925,3285,5289,13025,3603,6823,111010,109596
4873,3600,4331,3714,5627,3523,1963,1897,4164
2714,1378,6955,6942,5179,114347,2221,2466,1635
330,60675,6265,4584,4439,3366,10164,2780,487
5740,4327,5058,2889,9339,5045,112280,2598,3150
7359,6750,3652,384,7884,3034,4698,1684,1488
2189,4328,5582,3126,7364,4842,2644,2163,2374
6934,6770,988,4709,4756,3967,3429,3829,873
58859,5944,545,9196,3934,1957,3255,3018,1377
58991,1816,1430,8601,7258,2229,1948,2209,1468
1952,10475,2473,6558,2235,2144,5517,2755,2291
2752,2066,3734,5261,3537,4327,6486,1407,1722
902,4844,6904,5751,3114,2250,4542,1725,2327
4978,4383,122506,5475,3780,4106,1842,464,544
2287,3721,3076,3247,2722,2922,2916,1853,1134
59817,115679,13217,6868,1484,4741,2215,3135,1338
3565,114301,6496,1551,226867,2560,4610,1679,1225
2763,5202,1832,4722,6981,1826,2572,1867,814
4519,5617,4913,1817,116531,3992,2975,116102,80
2646,5060,12164,5700,5306,8134,3440,2224,212
2418,3228,8898,6730,4147,2583,3056,112690,307
2384,8789,3412,8430,2655,5222,2786,1667,945
4138,114920,4050,2974,2863,2897,5114,110375,1541
4815,2439,4500,2453,3161,2319,668,3572,392
5396,4778,1570,2931,113369,112717,1415,1926,714
4076,8598,1710,2359,118608,3067,4014,2582,1047
2327,4192,11526,6411,8409,3091,109929,2277,918
1688,5844,117691,2788,1596,5507,2623,1913,192
4353,2377,9783,2291,3217,112831,113898,1367,84
1116,10162,4006,8713,2485,2533,4593,2869,923
3622,10070,6357,6466,3680,1510,1985,111510,281
3800,4910,11987,3540,2224,5295,2939,2211,1338
1978,7844,2034,640,8201,4723,1168,4683,218
3056,4905,1886,1953,5264,3123,1775,4517,1904
2113,5226,5037,4716,4491,118752,1510,2541,2734
5693,1843,3312,4708,3762,2855,3120,1784,1142
2302,10633,2671,4307,1626,2711,384,2616,1771
2498,14877,558,5786,4142,3316,5482,2300,416
2298,19386,2490,6658,3453,2539,115331,3981,1433
57332,2470,3937,6815,1859,1831,2348,2563,635
4398,3252,115971,7903,3541,7332,3496,1958,697
42076,11927,1819,1347,4341,5237,3854,2210,377
2984,3035,5995,1867,2875,2018,3664,3271,1771
2031,4337,4767,10033,2315,4783,3238,2873,1154
8391,1810,6254,4760,4273,2226,3083,1625,1957
7217,7242,3378,5591,113119,2942,2312,2231,1572
5927,44204,2893,2905,5610,3557,2157,3650,1044
3526,6286,5193,117590,2128,3795,3978,3030,452
3973,2053,15702,4041,114176,3451,2807,3175,424
5561,3092,4209,10653,5339,4561,221521,3066,1543
