4512,11718,5426,2485,3346,2262,2115,2229,819
4441,2323,3875,3394,2911,1244,4891,3369,2605
5516,5612,4417,8911,3089,6808,5002,4915,2798
1629,5756,2821,115115,2374,6094,3059,5008,2779
116023,9554,5323,2933,1504,5354,2432,1318,624
3364,2308,5256,61207,4655,4162,2711,2264,3143
2101,4317,5673,9704,10971,3517,1153,4309,464
57074,4173,5879,4194,6258,2268,2815,3155,2096
1571,3844,6137,8556,3240,5242,2441,3437,1118
1179,4804,5405,3565,2890,8480,2707,2957,2759
3511,7460,5492,4773,3408,4801,2363,4638,2536
2266,3908,3930,4053,4604,5970,4240,688,1022
2629,3097,2680,7414,3971,1922,4974,2410,617
6057,7584,5835,3827,2831,5774,4327,2913,803
3114,5044,9265,3140,2338,1466,2783,1667,4976
509,2102,4878,2571,4113,2451,6052,1431,2203
1353,3910,5697,56033,118941,4285,111717,2772,197
3444,3052,1320,4986,5928,2553,6833,4252,1725
4162,4906,9169,2166,4307,2805,2792,1116,1861
1686,12962,7642,110254,4991,2897,117089,2265,2736
2500,2273,4310,5027,1147,2304,6281,3890,166
60861,1819,4000,10011,3988,1019,1628,2585,1081
3570,5687,2763,117689,2776,1851,2508,2189,987
1895,5836,6090,3876,8245,3417,111564,1668,755
1566,5627,1622,5222,5126,3820,4011,1677,1632
3349,4193,1732,1216,3629,2110,2796,1800,113891
1682,315,6182,2392,1195,2487,543,1921,757
3026,4682,3767,2320,7018,3353,1343,2832,606
3123,62318,3262,4451,5485,4030,1807,2304,1112
1364,8029,2237,2326,112266,1527,3367,2129,310
5914,2285,7087,4788,4874,6376,2168,2015,352
2567,4700,3663,113377,7218,2969,961,3219,275
3517,117620,18680,4493,6048,1293,2396,4456,124
42297,9665,8892,1325,1534,2411,3553,4327,1785
2628,6081,2488,5774,3035,7003,8126,2580,959
2012,3727,7052,3195,1609,3770,3617,1012,871
3025,6748,4448,4707,5098,5637,1990,1583,1304
2019,3114,843,1314,3270,3518,2403,3566,210
1003,116190,2444,4331,3208,3477,5267,2458,115989
7353,4201,4361,3787,2207,31,791,2165,585
2975,2446,2349,745,5200,3582,3768,1283,217
3791,6882,4838,3274,2165,4146,1655,2519,428
4498,3771,61341,6564,3558,1330,2692,2516,564
2624,2605,2826,4578,5889,2216,2979,1000,1320
2956,3550,2879,3557,3112,2906,2521,2158,2491
1947,1949,3773,8073,7586,3889,3666,3080,2378
10135,7231,60595,15533,2996,2386,1634,5094,1411
3980,5817,25152,5235,4834,3436,3681,1468,728
2203,1963,3345,3985,2974,5002,2150,987,1728
4265,41374,3231,5842,2901,2724,2445,1658,1082
6264,2294,5531,3651,1821,3117,4126,1799,2440
2620,8487,2133,8101,8737,9391,412,2387,797
3032,3700,12861,4719,6347,3872,111125,1324,349
2974,5317,113798,2633,3922,4668,2598,2217,1416
1420,2828,11336,4532,5882,1621,1795,1540,1174
7708,4156,4937,6254,5021,4984,2403,4848,113860
3362,4440,4061,4611,2452,5751,3528,3387,922
2966,4515,10288,58384,1078,3091,2734,2048,1734
