3906,5420,5014,2260,116221,2022,4395,115254,974
2264,2574,4816,1247,3064,1946,4208,4445,941
2750,656,3890,3708,5751,3768,3361,2308,4742
1560,9016,1706,3029,4115,4194,5165,3750,1807
7571,5606,11027,1019,4739,3702,3215,2305,772
304,2263,3821,1402,2813,4571,3058,1434,3204
4051,5018,7621,3750,3712,2115,1496,2231,815
1411,9992,1984,7145,6240,3204,113091,2873,327
2174,7060,7256,3364,5051,4734,4915,1697,2686
2336,4341,7358,2183,3392,5847,6791,3688,2114
1700,5839,2823,9646,8082,7682,2489,6473,2129
2664,2174,1184,5305,115176,4451,4798,2868,2011
3251,114076,7123,8292,5805,116312,2741,4781,1007
1451,4117,121508,6032,2677,6269,738,2138,1240
1690,2462,8444,1592,890,3124,2953,5634,1488
4306,7862,8515,3767,5127,4959,1821,3754,3221
8213,3790,1965,13008,5804,3300,2116,1775,2062
3368,4263,3843,1460,117816,812,4103,2425,1417
2090,5199,5792,1877,5809,109711,3824,2568,1495
2725,5557,5644,5030,4456,2844,4041,1499,345
5149,58415,9254,4011,3054,3081,5132,1417,154
3757,1767,10581,4873,2571,4281,6138,111115,735
8825,8565,3446,2747,1711,3784,3998,2734,360
3506,14726,8026,6519,2655,5253,2769,2131,523
3583,3804,4562,4257,4409,2178,1388,114676,1603
5454,4615,6797,8553,8188,4082,3865,3835,902
4748,7022,9292,4004,4537,5608,4514,342,238
1934,15404,5909,5527,114692,4138,4585,2553,2021
2522,5884,2830,8813,4921,5375,2037,2547,137
8693,5796,3188,3094,3818,3093,2633,2574,1559
5701,2403,3741,2643,3937,2838,2181,1239,3731
1518,2882,6167,4129,2577,1833,5477,1756,109679
5570,7402,2502,4374,117362,3287,4427,373,1614
3327,2700,4790,6998,9287,4223,3204,2821,113409
60742,10527,60935,5906,3483,112188,2637,1680,46
2974,1304,1793,6089,113640,1278,3252,346,136
4975,9677,6834,3043,1498,1624,2294,22,470
2999,5643,4495,4680,3199,3501,3739,3700,313
2736,5434,2882,2107,4797,8718,2450,2305,538
3392,8923,5515,4638,1503,2412,3948,2255,764
3366,24224,2930,4362,6229,5022,3492,2103,2585
2573,3739,13279,2550,117929,5693,1375,3241,111154
1689,3665,116562,4981,3158,4758,2035,4174,660
2154,8292,8454,3465,3881,4519,2194,907,114076
4441,4331,3405,3788,2130,1716,2879,111032,427
5128,13491,2341,1295,2135,3053,3479,6227,2685
1619,1672,2845,1284,3984,117207,1684,5978,2637
1353,3047,3915,5055,112292,111953,2394,2121,116242
1452,21685,3373,9969,2945,7186,7644,1797,1061
5727,5387,5680,5908,1402,3817,1921,1936,1018
3694,10833,4927,3459,3197,1289,2391,3096,1610
1541,2933,1405,4566,1814,4136,885,3205,3577
2809,8029,6416,5421,1772,3469,1734,1041,2966
6817,10323,2017,4374,4432,4553,3527,2896,1959
4261,3680,6444,11547,4544,2689,3142,116249,1303
1868,10888,8391,111845,3265,3901,1175,847,1713
4347,7104,4935,2280,114791,1897,2514,512,1607
2968,113973,5198,2543,4372,5777,9303,1301,110255
