60370,5633,7099,540,6001,3580,2413,3892,1935
3283,3952,1901,5315,113377,3613,2865,1814,1845
629,1668,6170,2932,2792,4000,3341,2926,3079
2829,8310,4899,5084,119348,6667,2542,3543,476
59796,9657,715,1581,2544,2172,1891,1321,1429
1840,12617,3478,4121,2282,7252,2739,3074,2486
5235,2645,3408,5992,5915,2707,3279,7160,3983
1932,9603,3760,3972,863,2930,2231,2274,5948
781,6979,3863,6056,3739,7832,9506,111081,2153
4353,1145,3438,6775,4662,112756,2938,1460,2941
1206,14587,3854,113330,4993,117072,6317,3197,3576
1420,12405,11801,3983,4916,2857,4086,5192,3926
2489,5434,7139,5846,6221,2070,4392,4580,2461
3213,3768,6069,6390,3689,5807,3013,3726,3393
1378,9599,2958,5562,2592,117306,4185,1435,2545
3756,2924,119916,2884,3451,5033,3117,5380,1132
1597,2836,1297,3355,6403,3320,3526,1528,2438
5012,9557,1373,1067,3128,2786,5371,3586,2076
4387,3178,2372,4390,3248,3202,3272,712,1386
1060,4414,6241,8019,2684,111208,1917,5173,1015
2432,9138,3545,2962,10120,2388,2009,4002,415
4162,3230,1087,2309,2740,7563,2354,4978,714
59943,2148,13707,6462,2718,7677,5403,2722,1095
4231,2759,2134,11686,4659,4154,4673,2345,1018
3859,4235,11698,3706,1491,3002,1464,1859,803
2767,59864,4019,5021,1928,3920,3028,1444,265
504,5827,9574,4280,7506,2715,3639,2718,1051
1856,6077,3605,3963,1551,1696,1946,1571,826
5662,8823,2496,1291,6140,3462,116233,1053,111352
4311,12485,7435,5783,5552,3143,1189,2564,1233
4379,3946,5749,120957,4214,2960,2950,3797,174
2790,5908,9862,9084,2847,4234,3505,2009,377
12889,6398,2682,2431,5983,4349,3067,3879,1594
1855,3758,3546,6938,3341,4920,4698,3002,482
10289,6574,9937,3597,4359,3690,3211,115010,1011
3044,3019,6465,5397,121834,2281,1666,3069,185
56707,4618,4550,3073,2202,1529,3476,914,2959
3917,5295,4497,2297,1826,4386,4817,2337,370
4742,532,17026,6342,5687,2906,2564,2825,425
5677,2249,5034,4023,2096,4295,1138,1403,114399
57111,58680,3110,3944,1141,3102,4591,2631,1754
4325,6583,6727,4508,1259,4758,2996,110017,953
4932,8098,2364,8283,5515,2498,2729,112284,454
2707,1727,12791,5302,5956,4306,1621,1632,73
59813,6518,4683,3380,3331,3941,111224,2803,87
2238,23764,11045,2536,2672,2441,4038,6423,2794
2101,6718,4087,3446,6768,1390,111924,4874,138
2340,3396,5810,10485,1421,1783,4510,115819,725
3454,4214,2281,6448,6744,3050,114977,3689,1504
45915,5444,7640,4653,2951,2780,2540,1666,1626
5157,927,3343,3368,2692,1564,1933,2052,1665
2032,14274,3294,13569,3372,2345,1986,3881,1407
784,42628,5846,4312,3491,1590,1068,2982,36
1927,6004,4833,3610,113219,2713,1955,2842,1343
5884,8427,227136,56811,1545,2989,3337,1682,1103
2984,4884,2590,3447,2550,4511,3572,6313,2124
2380,1740,11990,3152,433,3370,2926,1328,1889
2131,4423,3255,2800,625,4819,2566,4622,612
